Text	Coref	Values
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('công tác tại Học viện Quân y', 106, 133), ('khi', 140, 142))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('công tác tại Học viện Quân y', 106, 133), ('chương trình', 155, 166))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('công tác tại Học viện Quân y', 106, 133), ('tiếng Pháp', 176, 185))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('công tác tại Học viện Quân y', 106, 133), ('chị', 188, 190))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('công tác tại Học viện Quân y', 106, 133), ('Học viện Kỹ thuật Quân sự', 218, 242))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('khi', 140, 142), ('chương trình', 155, 166))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('khi', 140, 142), ('tiếng Pháp', 176, 185))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('khi', 140, 142), ('chị', 188, 190))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('khi', 140, 142), ('Học viện Kỹ thuật Quân sự', 218, 242))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('chương trình', 155, 166), ('tiếng Pháp', 176, 185))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('chương trình', 155, 166), ('chị', 188, 190))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('chương trình', 155, 166), ('Học viện Kỹ thuật Quân sự', 218, 242))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('tiếng Pháp', 176, 185), ('chị', 188, 190))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('tiếng Pháp', 176, 185), ('Học viện Kỹ thuật Quân sự', 218, 242))	False
Tốt nghiệp Đại học Ngoại ngữ ( Đại học Quốc gia Hà Nội ) ngành sư phạm tiếng Pháp năm 2003, chị Liên nhận công tác tại Học viện Quân y. Sau khi hoàn thành chương trình cao học tiếng Pháp, chị chuyển sang giảng dạy tại Học viện Kỹ thuật Quân sự.	(('chị', 188, 190), ('Học viện Kỹ thuật Quân sự', 218, 242))	False
Chú Hải là người giao hàng. Ông luôn giao hàng đúng hẹn.	(('Chú Hải', 0, 6), ('người giao hàng', 11, 25))	False
Chú Hải là người giao hàng. Ông luôn giao hàng đúng hẹn.	(('Chú Hải', 0, 6), ('Ông', 28, 30))	True
Chú Hải là người giao hàng. Ông luôn giao hàng đúng hẹn.	(('Chú Hải', 0, 6), ('hàng đúng', 42, 50))	False
Chú Hải là người giao hàng. Ông luôn giao hàng đúng hẹn.	(('người giao hàng', 11, 25), ('Ông', 28, 30))	False
Chú Hải là người giao hàng. Ông luôn giao hàng đúng hẹn.	(('người giao hàng', 11, 25), ('hàng đúng', 42, 50))	False
Chú Hải là người giao hàng. Ông luôn giao hàng đúng hẹn.	(('Ông', 28, 30), ('hàng đúng', 42, 50))	False
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('Chú Long', 0, 7), ('người', 12, 16))	False
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('Chú Long', 0, 7), ('Ông', 26, 28))	True
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('Chú Long', 0, 7), ('an ninh', 43, 49))	False
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('Chú Long', 0, 7), ('khu phố', 55, 61))	False
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('người', 12, 16), ('Ông', 26, 28))	False
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('người', 12, 16), ('an ninh', 43, 49))	False
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('người', 12, 16), ('khu phố', 55, 61))	False
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('Ông', 26, 28), ('an ninh', 43, 49))	False
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('Ông', 26, 28), ('khu phố', 55, 61))	False
Chú Long là người bảo vệ. Ông luôn giữ gìn an ninh cho khu phố.	(('an ninh', 43, 49), ('khu phố', 55, 61))	False
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('Cô Hương', 0, 7), ('hiệu thuốc', 20, 29))	False
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('Cô Hương', 0, 7), ('Cô', 32, 33))	True
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('Cô Hương', 0, 7), ('khách hàng', 40, 49))	False
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('Cô Hương', 0, 7), ('thuốc', 56, 60))	False
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('hiệu thuốc', 20, 29), ('Cô', 32, 33))	False
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('hiệu thuốc', 20, 29), ('khách hàng', 40, 49))	False
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('hiệu thuốc', 20, 29), ('thuốc', 56, 60))	False
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('Cô', 32, 33), ('khách hàng', 40, 49))	False
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('Cô', 32, 33), ('thuốc', 56, 60))	False
Cô Hương làm việc ở hiệu thuốc. Cô giúp khách hàng chọn thuốc phù hợp.	(('khách hàng', 40, 49), ('thuốc', 56, 60))	False
Anh Khoa làm việc ở quán cà phê. Anh pha chế rất nhiều loại đồ uống ngon.	(('Anh Khoa', 0, 7), ('quán cà phê', 20, 30))	False
Anh Khoa làm việc ở quán cà phê. Anh pha chế rất nhiều loại đồ uống ngon.	(('Anh Khoa', 0, 7), ('Anh', 33, 35))	True
Anh Khoa làm việc ở quán cà phê. Anh pha chế rất nhiều loại đồ uống ngon.	(('Anh Khoa', 0, 7), ('loại đồ', 55, 61))	False
Anh Khoa làm việc ở quán cà phê. Anh pha chế rất nhiều loại đồ uống ngon.	(('quán cà phê', 20, 30), ('Anh', 33, 35))	False
Anh Khoa làm việc ở quán cà phê. Anh pha chế rất nhiều loại đồ uống ngon.	(('quán cà phê', 20, 30), ('loại đồ', 55, 61))	False
Anh Khoa làm việc ở quán cà phê. Anh pha chế rất nhiều loại đồ uống ngon.	(('Anh', 33, 35), ('loại đồ', 55, 61))	False
Chị Thủy làm việc ở tiệm bánh. Cô làm rất nhiều loại bánh ngon.	(('Chị Thủy', 0, 7), ('tiệm bánh', 20, 28))	False
Chị Thủy làm việc ở tiệm bánh. Cô làm rất nhiều loại bánh ngon.	(('Chị Thủy', 0, 7), ('Cô', 31, 32))	True
Chị Thủy làm việc ở tiệm bánh. Cô làm rất nhiều loại bánh ngon.	(('Chị Thủy', 0, 7), ('loại bánh ngon', 48, 61))	False
Chị Thủy làm việc ở tiệm bánh. Cô làm rất nhiều loại bánh ngon.	(('tiệm bánh', 20, 28), ('Cô', 31, 32))	False
Chị Thủy làm việc ở tiệm bánh. Cô làm rất nhiều loại bánh ngon.	(('tiệm bánh', 20, 28), ('loại bánh ngon', 48, 61))	False
Chị Thủy làm việc ở tiệm bánh. Cô làm rất nhiều loại bánh ngon.	(('Cô', 31, 32), ('loại bánh ngon', 48, 61))	False
Chú Nam là người lái xe buýt. Ông lái xe an toàn và luôn đúng giờ.	(('Chú Nam', 0, 6), ('người lái xe buýt', 11, 27))	False
Chú Nam là người lái xe buýt. Ông lái xe an toàn và luôn đúng giờ.	(('Chú Nam', 0, 6), ('Ông lái xe', 30, 39))	False
Chú Nam là người lái xe buýt. Ông lái xe an toàn và luôn đúng giờ.	(('Chú Nam', 0, 6), ('giờ', 62, 64))	False
Chú Nam là người lái xe buýt. Ông lái xe an toàn và luôn đúng giờ.	(('người lái xe buýt', 11, 27), ('Ông lái xe', 30, 39))	False
Chú Nam là người lái xe buýt. Ông lái xe an toàn và luôn đúng giờ.	(('người lái xe buýt', 11, 27), ('giờ', 62, 64))	False
Chú Nam là người lái xe buýt. Ông lái xe an toàn và luôn đúng giờ.	(('Ông lái xe', 30, 39), ('giờ', 62, 64))	False
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('Cô Mai', 0, 5), ('cửa hàng thú cưng', 18, 34))	False
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('Cô Mai', 0, 5), ('Cô', 37, 38))	True
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('Cô Mai', 0, 5), ('thú cưng', 44, 51))	False
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('Cô Mai', 0, 5), ('chúng tốt', 70, 78))	False
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('cửa hàng thú cưng', 18, 34), ('Cô', 37, 38))	False
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('cửa hàng thú cưng', 18, 34), ('thú cưng', 44, 51))	False
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('cửa hàng thú cưng', 18, 34), ('chúng tốt', 70, 78))	False
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('Cô', 37, 38), ('thú cưng', 44, 51))	False
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('Cô', 37, 38), ('chúng tốt', 70, 78))	False
Cô Mai làm việc ở cửa hàng thú cưng. Cô yêu thú cưng và luôn chăm sóc chúng tốt.	(('thú cưng', 44, 51), ('chúng tốt', 70, 78))	False
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('Anh Huy', 0, 6), ('cửa hàng điện tử', 19, 34))	False
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('Anh Huy', 0, 6), ('Anh', 37, 39))	True
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('Anh Huy', 0, 6), ('khách hàng', 46, 55))	False
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('Anh Huy', 0, 6), ('sản phẩm', 62, 69))	False
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('cửa hàng điện tử', 19, 34), ('Anh', 37, 39))	False
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('cửa hàng điện tử', 19, 34), ('khách hàng', 46, 55))	False
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('cửa hàng điện tử', 19, 34), ('sản phẩm', 62, 69))	False
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('Anh', 37, 39), ('khách hàng', 46, 55))	False
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('Anh', 37, 39), ('sản phẩm', 62, 69))	False
Anh Huy làm việc ở cửa hàng điện tử. Anh giúp khách hàng chọn sản phẩm phù hợp.	(('khách hàng', 46, 55), ('sản phẩm', 62, 69))	False
Chị Tâm làm việc ở tiệm hoa. Cô biết rất nhiều về các loại hoa.	(('Chị Tâm', 0, 6), ('tiệm hoa', 19, 26))	False
